caregiver_id,name,gender,birth_date,experience_years,certifications,specialties,service_region,has_vehicle,hourly_rate
688,권숙자,Female,1982-11-29,5,물리치료사|사회복지사 2급,뇌졸중|치매|중풍,SEOUL_JONGNO,False,21200
689,이태영,Male,1956-05-28,14,작업치료사|요양보호사 1급|간호조무사|사회복지사 2급|물리치료사,인지장애|재활|암|당뇨|관절염|식사보조,SEOUL_YONGSAN,True,26700
690,홍은주,Female,1982-12-25,10,요양보호사 1급|물리치료사|요양보호사 2급,치매|파킨슨|고혈압|당뇨|재활|척추염,SEOUL_SEONGDONG,False,22900
691,심성민,Male,1989-02-16,9,간호사|간호조무사|작업치료사,와상환자|골다공증|식사보조|암|뇌졸중|호스피스,SEOUL_EUNPYEONG,True,23800
692,박정호,Male,1975-07-06,14,간호조무사|사회복지사 2급|물리치료사|작업치료사|재활치료사,치매|인지장애|뇌졸중|골다공증|암|파킨슨,SEOUL_JUNGNANG,False,27900
693,문보람,Female,1981-05-31,4,물리치료사|재활치료사|간호사,식사보조|골다공증|당뇨|관절염,SEOUL_GANGSEO,False,17300
694,남영자,Female,1987-07-09,13,간호사|요양보호사 1급|물리치료사|간호조무사|작업치료사,척추염|뇌졸중|관절염|중풍|와상환자|식사보조,SEOUL_GWANGJIN,True,25800
695,김지훈,Male,1979-06-06,8,요양보호사 2급|간호사|간호조무사|요양보호사 1급,고혈압|척추염|골다공증|뇌졸중|호스피스,DAEGU_JUNG,False,21800
696,강시우,Male,1964-07-06,4,간호사|재활치료사|요양보호사 2급,중풍|재활|호스피스|뇌졸중,SEOUL_SEOCHO,False,18100
697,류민수,Male,1954-10-27,13,요양보호사 1급|재활치료사|사회복지사 2급|요양보호사 2급,뇌졸중|암|당뇨|식사보조|와상환자|호스피스,SEOUL_SEONGBUK,True,26600
698,류현우,Male,1953-06-20,6,사회복지사 2급|간호사,골다공증|고혈압|파킨슨|인지장애,GYEONGGI_SEONGNAM,True,19400
699,안명희,Female,1969-10-15,9,물리치료사|요양보호사 1급|사회복지사 2급,식사보조|뇌졸중|와상환자|파킨슨|호스피스|당뇨,SEOUL_EUNPYEONG,False,24600
700,손정숙,Female,1962-09-22,3,요양보호사 2급,인지장애|파킨슨|뇌졸중,SEOUL_SEONGDONG,False,16500
701,박영호,Male,1987-05-06,7,사회복지사 2급|재활치료사|작업치료사,당뇨|뇌졸중|고혈압|중풍,SEOUL_GWANAK,True,20500
702,장미선,Female,1957-08-23,6,작업치료사|간호사|물리치료사,치매|척추염|호스피스|뇌졸중,GYEONGGI_GOYANG,True,22200
703,황준혁,Male,1965-04-30,7,작업치료사|재활치료사,호스피스|재활|당뇨|골다공증|치매,SEOUL_JONGNO,True,19500
704,배기철,Male,1972-11-27,11,간호사|재활치료사|작업치료사,파킨슨|와상환자|재활|관절염|암,GYEONGGI_BUCHEON,True,24500
705,윤미영,Female,1987-11-28,14,사회복지사 2급|재활치료사|간호조무사|작업치료사|요양보호사 1급,식사보조|재활|암|고혈압|호스피스|치매,GYEONGGI_SIHEUNG,True,26900
706,최경희,Female,1951-12-23,6,요양보호사 1급|사회복지사 2급|물리치료사,관절염|식사보조|골다공증|암,SEOUL_SEODAEMUN,False,21500
707,강민준,Male,1956-05-22,12,요양보호사 1급|재활치료사|요양보호사 2급|간호조무사|작업치료사,식사보조|암|고혈압|뇌졸중|호스피스|중풍,SEOUL_GANGBUK,True,26100
708,황보람,Female,1968-01-25,13,요양보호사 2급|간호사|사회복지사 2급|간호조무사,관절염|호스피스|척추염|골다공증|파킨슨|와상환자,GYEONGGI_SUWON,False,24400
709,조수진,Female,1977-09-17,8,요양보호사 2급|요양보호사 1급|재활치료사,당뇨|뇌졸중|관절염|와상환자,SEOUL_DOBONG,False,22100
710,손정호,Male,1968-05-06,5,간호조무사|요양보호사 2급,호스피스|재활|와상환자|골다공증,SEOUL_SEONGBUK,False,17800
711,박영자,Female,1985-05-06,2,간호사|작업치료사,당뇨|척추염,SEOUL_YANGCHEON,True,17000
712,최영호,Male,1961-12-11,11,요양보호사 2급|물리치료사|요양보호사 1급|간호조무사,암|관절염|고혈압|골다공증|치매,SEOUL_YEONGDEUNGPO,False,25800
713,박영자,Female,1952-10-12,10,재활치료사|간호조무사|작업치료사,고혈압|치매|척추염|암|당뇨|뇌졸중,SEOUL_SEOCHO,True,24400
714,송민수,Male,1985-12-10,4,사회복지사 2급|요양보호사 1급,암|척추염|호스피스|관절염,SEOUL_DOBONG,False,19800
715,오상철,Male,1970-07-17,8,요양보호사 2급|요양보호사 1급|물리치료사,인지장애|파킨슨|치매|척추염,SEOUL_MAPO,True,23200
716,문준혁,Male,1972-10-14,13,요양보호사 1급|사회복지사 2급|요양보호사 2급|작업치료사,와상환자|척추염|식사보조|관절염|중풍|고혈압,SEOUL_GWANAK,False,23900
717,남순자,Female,1988-02-11,15,물리치료사|간호조무사|요양보호사 2급|사회복지사 2급,골다공증|재활|암|호스피스|중풍|척추염,SEOUL_SEOCHO,False,29000
718,손미영,Female,1966-11-20,15,간호조무사|간호사|작업치료사|물리치료사,식사보조|중풍|뇌졸중|와상환자|치매|척추염,GWANGJU_SEOGU,True,26500
719,손건우,Male,1955-03-13,2,요양보호사 2급|간호조무사,파킨슨|뇌졸중,SEOUL_EUNPYEONG,True,15700
720,장철수,Male,1982-07-14,6,작업치료사|요양보호사 2급|재활치료사,파킨슨|골다공증|암|고혈압,SEOUL_JUNG,False,18500
721,유숙자,Female,1953-03-01,13,간호조무사|사회복지사 2급|요양보호사 1급|간호사|작업치료사,당뇨|암|식사보조|중풍|파킨슨|와상환자,SEOUL_MAPO,False,26700
722,서철수,Male,1957-12-03,15,요양보호사 2급|간호조무사|작업치료사|간호사,와상환자|인지장애|암|식사보조|관절염|호스피스,SEOUL_YANGCHEON,True,28600
723,양승현,Male,1979-09-28,3,재활치료사,뇌졸중|치매|당뇨,SEOUL_GURO,False,19000
724,유지훈,Male,1950-12-17,12,사회복지사 2급|작업치료사|재활치료사|물리치료사|간호조무사,고혈압|파킨슨|재활|중풍|와상환자|당뇨,SEOUL_DONGDAEMUN,False,23300
725,신지현,Female,1969-04-04,2,사회복지사 2급,척추염|치매|중풍,SEOUL_SONGPA,True,17000
726,류용수,Male,1969-02-16,4,사회복지사 2급|간호조무사,치매|암|골다공증,SEOUL_DONGDAEMUN,True,20500
727,박준혁,Male,1985-03-26,15,사회복지사 2급|요양보호사 1급|재활치료사|간호조무사|요양보호사 2급,골다공증|척추염|파킨슨|중풍|고혈압|당뇨,GYEONGGI_YONGIN,True,25900
728,이정우,Male,1959-04-17,4,물리치료사|요양보호사 2급,척추염|뇌졸중|중풍,SEOUL_EUNPYEONG,True,19700
729,고현우,Male,1959-09-09,6,사회복지사 2급|물리치료사|요양보호사 2급,인지장애|와상환자|척추염|중풍,SEOUL_GANGBUK,False,19800
730,정미선,Female,1980-11-25,7,간호조무사|작업치료사,인지장애|골다공증|호스피스|뇌졸중|중풍,GYEONGGI_PAJU,True,19400
731,서명희,Female,1966-08-04,11,재활치료사|사회복지사 2급|요양보호사 2급,암|당뇨|골다공증|재활|중풍|치매,SEOUL_GANGSEO,False,23100
732,심미영,Female,1957-04-25,6,간호조무사|요양보호사 1급|물리치료사,관절염|중풍|호스피스|뇌졸중,SEOUL_GWANGJIN,True,19300
733,백정호,Male,1952-01-25,6,작업치료사|물리치료사|요양보호사 2급,치매|고혈압|파킨슨|중풍,GYEONGGI_HWASEONG,True,18900
734,김보람,Female,1953-06-01,7,재활치료사|요양보호사 2급|작업치료사,척추염|당뇨|치매|호스피스|와상환자,GYEONGGI_BUCHEON,True,22300
735,정민준,Male,1970-04-02,12,사회복지사 2급|재활치료사|요양보호사 1급|간호사,치매|호스피스|식사보조|와상환자|재활|골다공증,SEOUL_YONGSAN,False,26000
736,이은주,Female,1988-04-22,9,재활치료사|물리치료사|요양보호사 1급|요양보호사 2급,척추염|호스피스|암|관절염|재활,SEOUL_JUNG,False,23900
737,서유진,Female,1964-03-19,8,작업치료사|재활치료사|간호조무사|요양보호사 1급,와상환자|관절염|암|척추염|뇌졸중,GYEONGGI_ANYANG,True,21600
738,조경희,Female,1981-10-20,15,물리치료사|간호사|요양보호사 2급|재활치료사|사회복지사 2급,관절염|와상환자|치매|식사보조|파킨슨|호스피스,GWANGJU_BUKGU,False,27200
739,양성민,Male,1953-12-29,13,물리치료사|작업치료사|간호사|간호조무사,관절염|파킨슨|척추염|중풍|골다공증|와상환자,SEOUL_JONGNO,True,25400
740,손정우,Male,1984-12-09,9,간호사|간호조무사|요양보호사 2급|요양보호사 1급,골다공증|고혈압|호스피스|와상환자|뇌졸중,SEOUL_SEOCHO,False,22200
741,송보람,Female,1975-01-13,14,간호조무사|재활치료사|간호사|작업치료사|요양보호사 1급,고혈압|호스피스|중풍|와상환자|식사보조|당뇨,SEOUL_NOWON,True,26100
742,허현수,Male,1974-09-11,15,요양보호사 2급|간호조무사|재활치료사|물리치료사,척추염|암|당뇨|와상환자|뇌졸중|파킨슨,SEOUL_GANGBUK,True,28000
743,최현수,Male,1956-07-22,7,작업치료사|재활치료사|요양보호사 1급,와상환자|중풍|호스피스|뇌졸중|인지장애,GYEONGGI_SIHEUNG,False,19500
744,박서연,Female,1972-02-13,8,사회복지사 2급|요양보호사 2급|재활치료사|간호조무사,치매|고혈압|골다공증|와상환자,SEOUL_YANGCHEON,False,20200
745,정시우,Male,1973-09-25,6,요양보호사 1급|물리치료사,당뇨|호스피스|고혈압|인지장애,SEOUL_GANGNAM,True,20600
746,남영호,Male,1964-09-14,8,요양보호사 2급|작업치료사|사회복지사 2급|요양보호사 1급,고혈압|당뇨|재활|척추염,SEOUL_GWANGJIN,True,20400
747,조서연,Female,1986-01-21,11,작업치료사|간호사|요양보호사 1급|물리치료사,호스피스|고혈압|중풍|뇌졸중|와상환자,SEOUL_DONGDAEMUN,True,26200
748,오건우,Male,1989-08-14,8,요양보호사 2급|간호조무사|요양보호사 1급,뇌졸중|관절염|척추염|고혈압|치매,SEOUL_DONGJAK,True,23300
749,조현정,Female,1954-01-22,7,간호조무사|사회복지사 2급,치매|중풍|골다공증|관절염,SEOUL_GANGSEO,False,22700
750,신유진,Female,1986-09-28,7,물리치료사|간호조무사,치매|척추염|고혈압|관절염|와상환자,GYEONGGI_GOYANG,True,19900
751,문지현,Female,1971-01-12,13,물리치료사|재활치료사|요양보호사 1급|간호사,호스피스|중풍|당뇨|암|척추염|파킨슨,SEOUL_YANGCHEON,True,27400
752,백재호,Male,1972-11-16,12,작업치료사|물리치료사|간호사|요양보호사 1급,암|재활|뇌졸중|치매|파킨슨|골다공증,SEOUL_GWANGJIN,False,25500
753,류성호,Male,1953-08-13,11,요양보호사 2급|물리치료사|간호조무사|재활치료사,재활|고혈압|식사보조|골다공증|중풍|뇌졸중,SEOUL_GANGBUK,False,23700
754,송영호,Male,1971-01-03,10,사회복지사 2급|요양보호사 1급|요양보호사 2급,암|호스피스|뇌졸중|고혈압|와상환자,SEOUL_JONGNO,False,23800
755,한보람,Female,1952-06-14,15,간호사|요양보호사 1급|작업치료사|사회복지사 2급|요양보호사 2급,암|관절염|와상환자|중풍|척추염|재활,SEOUL_DONGJAK,False,26400
756,오승현,Male,1963-03-28,10,간호조무사|작업치료사|물리치료사,당뇨|치매|관절염|뇌졸중|고혈압|재활,GYEONGGI_NAMYANGJU,True,24600
757,장상철,Male,1963-06-15,13,간호사|요양보호사 1급|작업치료사|요양보호사 2급|물리치료사,재활|당뇨|호스피스|인지장애|암|중풍,GYEONGGI_BUCHEON,True,27100
758,배지영,Female,1950-01-30,12,요양보호사 1급|재활치료사|작업치료사|물리치료사,재활|고혈압|척추염|인지장애|치매|와상환자,GYEONGGI_YONGIN,True,26500
759,임건우,Male,1968-12-03,5,간호사|물리치료사,재활|식사보조|암,SEOUL_GWANAK,True,17800
760,권시우,Male,1962-10-08,10,간호조무사|요양보호사 1급|작업치료사|재활치료사,식사보조|암|척추염|치매|파킨슨,SEOUL_SONGPA,False,23300
761,배숙자,Female,1988-09-09,15,요양보호사 2급|작업치료사|사회복지사 2급|간호사,골다공증|치매|뇌졸중|재활|와상환자|인지장애,SEOUL_SONGPA,True,28600
762,김정희,Female,1952-11-03,10,작업치료사|재활치료사|요양보호사 2급|간호사,골다공증|고혈압|인지장애|파킨슨|관절염|호스피스,SEOUL_YANGCHEON,True,23400
763,오상철,Male,1988-04-01,7,사회복지사 2급|간호사|물리치료사,뇌졸중|파킨슨|척추염|관절염|재활,SEOUL_SEONGDONG,True,23100
764,임영호,Male,1982-10-11,5,요양보호사 1급|요양보호사 2급|사회복지사 2급,관절염|치매|인지장애|고혈압,BUSAN_SUYEONG,True,18600
765,박태영,Male,1961-06-01,3,간호조무사,치매|척추염|뇌졸중,SEOUL_GANGSEO,True,18500
766,김은주,Female,1951-12-23,15,재활치료사|요양보호사 2급|사회복지사 2급|간호사|물리치료사,척추염|관절염|뇌졸중|골다공증|식사보조|당뇨,SEOUL_GANGNAM,True,27200
767,서승현,Male,1969-01-16,2,간호조무사|간호사,당뇨|호스피스,SEOUL_DONGJAK,True,15100
768,최민재,Male,1967-02-17,7,간호조무사|요양보호사 1급|사회복지사 2급,치매|호스피스|당뇨|관절염|파킨슨,SEOUL_YONGSAN,False,22900
769,심미영,Female,1953-01-01,6,간호사|물리치료사,호스피스|관절염|치매|뇌졸중|와상환자,SEOUL_GANGDONG,False,22000
770,권미영,Female,1951-10-30,15,물리치료사|작업치료사|요양보호사 2급|간호조무사|재활치료사,식사보조|인지장애|암|당뇨|파킨슨|관절염,SEOUL_DOBONG,False,27600
771,배민수,Male,1960-04-19,7,재활치료사|요양보호사 2급|물리치료사,치매|재활|파킨슨|암,SEOUL_NOWON,True,20700
772,이하나,Female,1983-06-06,3,간호조무사,관절염|재활|중풍|파킨슨,SEOUL_JONGNO,False,19000
773,손서연,Female,1963-10-20,6,요양보호사 1급|작업치료사|간호조무사,식사보조|척추염|당뇨|고혈압,SEOUL_SEOCHO,False,19900
774,허시우,Male,1958-08-26,5,간호조무사|물리치료사|사회복지사 2급,재활|고혈압|중풍|뇌졸중,GYEONGGI_PYEONGTAEK,False,18900
775,배은주,Female,1983-03-16,8,작업치료사|사회복지사 2급|요양보호사 2급,인지장애|식사보조|척추염|당뇨|뇌졸중,SEOUL_SONGPA,False,22100
776,오철수,Male,1959-06-10,10,작업치료사|물리치료사|간호사,인지장애|중풍|관절염|골다공증|호스피스|고혈압,SEOUL_YANGCHEON,False,23000
777,허순자,Female,1955-03-17,11,요양보호사 1급|요양보호사 2급|간호조무사,골다공증|식사보조|관절염|재활|인지장애,SEOUL_NOWON,False,26100
778,홍정희,Female,1985-01-30,15,작업치료사|간호조무사|사회복지사 2급|요양보호사 1급,척추염|당뇨|중풍|인지장애|호스피스|뇌졸중,SEOUL_YONGSAN,False,27000
779,서시우,Male,1953-02-19,6,물리치료사|간호사,치매|호스피스|당뇨|뇌졸중,SEOUL_YEONGDEUNGPO,True,20200
780,백혜진,Female,1955-07-23,7,간호조무사|요양보호사 2급|재활치료사,고혈압|치매|당뇨|재활|관절염,DAEGU_SUSEONG,False,20800
781,양미선,Female,1972-09-19,13,간호사|간호조무사|재활치료사|물리치료사|작업치료사,관절염|뇌졸중|암|재활|인지장애|식사보조,GYEONGGI_GIMPO,False,27200
782,한수진,Female,1963-07-15,13,사회복지사 2급|요양보호사 1급|요양보호사 2급|작업치료사,호스피스|당뇨|척추염|인지장애|중풍|치매,SEOUL_GWANGJIN,True,25200
783,윤용수,Male,1985-10-11,2,간호사|사회복지사 2급,뇌졸중|파킨슨|와상환자,GYEONGGI_GWANGMYEONG,False,18900
784,허순자,Female,1960-09-29,9,물리치료사|요양보호사 2급|요양보호사 1급|재활치료사,호스피스|척추염|뇌졸중|와상환자|관절염,SEOUL_GANGNAM,True,24000
785,양지현,Female,1968-03-16,12,요양보호사 1급|사회복지사 2급|작업치료사|재활치료사,관절염|중풍|고혈압|암|파킨슨|뇌졸중,SEOUL_GEUMCHEON,False,23900
786,오승현,Male,1959-08-23,4,간호조무사|재활치료사,파킨슨|당뇨|암|와상환자,SEOUL_JUNGNANG,False,20700
787,권보람,Female,1955-05-13,14,요양보호사 2급|사회복지사 2급|요양보호사 1급|물리치료사,와상환자|파킨슨|인지장애|식사보조|척추염|뇌졸중,SEOUL_JUNGNANG,True,25000
788,유도윤,Male,1962-08-14,6,간호사|요양보호사 2급,와상환자|고혈압|호스피스|당뇨,SEOUL_GANGNAM,True,21000
789,황정우,Male,1979-05-21,3,사회복지사 2급,관절염|암|척추염|고혈압,SEOUL_YANGCHEON,False,16400
790,강영호,Male,1963-12-14,7,간호조무사|사회복지사 2급,치매|뇌졸중|재활|척추염|파킨슨,SEOUL_GWANGJIN,False,19400
791,백현정,Female,1958-07-30,7,사회복지사 2급|요양보호사 2급,치매|호스피스|식사보조|인지장애,SEOUL_DONGDAEMUN,False,19700
792,안현정,Female,1950-03-08,8,재활치료사|물리치료사|간호사|작업치료사,당뇨|식사보조|중풍|와상환자|골다공증,SEOUL_EUNPYEONG,True,22600
793,조정은,Female,1968-07-11,8,간호사|작업치료사|요양보호사 1급,인지장애|파킨슨|골다공증|당뇨|뇌졸중,GYEONGGI_SEONGNAM,True,23800
794,허성민,Male,1962-11-13,9,요양보호사 1급|재활치료사|간호조무사|요양보호사 2급,암|식사보조|와상환자|관절염|중풍|치매,SEOUL_GWANAK,True,23200
795,권용수,Male,1985-05-13,5,사회복지사 2급|요양보호사 2급,척추염|식사보조|와상환자,GYEONGGI_HWASEONG,False,21400
796,심준혁,Male,1977-06-05,10,간호조무사|요양보호사 1급|간호사,파킨슨|뇌졸중|와상환자|당뇨|식사보조,GYEONGGI_GWANGMYEONG,False,24500
797,배명희,Female,1979-10-27,13,작업치료사|요양보호사 2급|물리치료사|요양보호사 1급|간호사,식사보조|골다공증|호스피스|암|관절염|인지장애,GYEONGGI_PYEONGTAEK,True,24500
798,김유진,Female,1959-01-31,8,작업치료사|간호사|요양보호사 1급,뇌졸중|골다공증|재활|암|고혈압,SEOUL_SEODAEMUN,True,20400
799,권순자,Female,1977-02-02,4,재활치료사|간호사,호스피스|인지장애|중풍,SEOUL_GWANAK,True,20700
800,최현정,Female,1974-07-23,7,물리치료사|요양보호사 1급,치매|뇌졸중|파킨슨|골다공증,SEOUL_JONGNO,True,20800
801,고성호,Male,1972-05-08,9,간호사|사회복지사 2급|물리치료사,고혈압|중풍|뇌졸중|호스피스|암,SEOUL_SEODAEMUN,False,22900
802,배건우,Male,1952-08-13,3,요양보호사 1급,골다공증|고혈압|파킨슨|재활,SEOUL_GANGDONG,False,19600
803,이지현,Female,1965-05-05,14,간호조무사|요양보호사 2급|재활치료사|사회복지사 2급|요양보호사 1급,척추염|호스피스|암|파킨슨|고혈압|치매,SEOUL_DONGDAEMUN,True,25200
804,안미영,Female,1983-09-12,6,요양보호사 2급|사회복지사 2급,암|호스피스|인지장애|파킨슨|뇌졸중,SEOUL_SEODAEMUN,True,20000
805,권순자,Female,1951-07-07,11,요양보호사 2급|간호조무사|작업치료사,파킨슨|인지장애|중풍|관절염|치매,SEOUL_JONGNO,True,24000
806,김도윤,Male,1960-09-25,9,작업치료사|물리치료사|간호조무사|사회복지사 2급,중풍|호스피스|고혈압|뇌졸중|인지장애|골다공증,GYEONGGI_UIJEONGBU,False,20800
807,문성민,Male,1977-07-04,4,재활치료사|요양보호사 1급|요양보호사 2급,관절염|치매|당뇨,SEOUL_JUNGNANG,False,17500
808,이숙자,Female,1953-01-26,7,요양보호사 2급|물리치료사|재활치료사,와상환자|척추염|파킨슨|치매,SEOUL_YONGSAN,False,19200
809,송지현,Female,1965-01-14,6,물리치료사|요양보호사 1급,와상환자|식사보조|암|재활,GYEONGGI_YONGIN,True,19300
810,황하나,Female,1965-04-24,4,물리치료사|작업치료사,골다공증|고혈압|호스피스|재활,SEOUL_NOWON,True,18900
811,조수진,Female,1968-02-09,2,물리치료사|요양보호사 1급,골다공증|고혈압|인지장애,GYEONGGI_GOYANG,False,15700
812,남용수,Male,1967-06-01,14,간호사|요양보호사 2급|재활치료사|물리치료사|간호조무사,재활|파킨슨|호스피스|치매|인지장애|암,SEOUL_MAPO,True,25400
813,문건우,Male,1985-03-14,9,요양보호사 2급|사회복지사 2급|요양보호사 1급,식사보조|골다공증|척추염|치매|호스피스,SEOUL_GWANAK,False,24000
814,서숙자,Female,1959-06-25,12,요양보호사 2급|요양보호사 1급|사회복지사 2급|간호사,골다공증|식사보조|관절염|치매|인지장애|호스피스,SEOUL_YANGCHEON,False,26900
815,한태영,Male,1985-06-05,15,작업치료사|사회복지사 2급|요양보호사 1급|물리치료사|요양보호사 2급,호스피스|치매|암|관절염|척추염|고혈압,SEOUL_SEONGDONG,True,27400
816,송준혁,Male,1969-04-01,5,재활치료사|작업치료사,호스피스|뇌졸중|재활|식사보조,SEOUL_YANGCHEON,True,19200
817,최현정,Female,1985-07-08,2,물리치료사,호스피스|재활,SEOUL_SEONGDONG,False,16800
818,임하나,Female,1981-10-30,14,작업치료사|재활치료사|사회복지사 2급|간호조무사,호스피스|파킨슨|재활|식사보조|와상환자|고혈압,SEOUL_JUNGNANG,True,25400
819,한순자,Female,1973-08-04,3,물리치료사|요양보호사 2급,파킨슨|치매|뇌졸중,SEOUL_SEODAEMUN,False,18200
820,송현수,Male,1964-12-06,2,요양보호사 1급,암|관절염,SEOUL_GURO,True,16700
821,남정은,Female,1976-08-06,11,요양보호사 2급|사회복지사 2급|요양보호사 1급|물리치료사,인지장애|암|골다공증|중풍|호스피스,SEOUL_GANGSEO,True,24700
822,허현수,Male,1981-05-07,15,요양보호사 1급|간호조무사|요양보호사 2급|작업치료사|재활치료사,당뇨|관절염|척추염|인지장애|고혈압|골다공증,SEOUL_YEONGDEUNGPO,True,28700
823,임숙자,Female,1967-04-26,2,간호사,식사보조|치매|중풍,SEOUL_GEUMCHEON,True,18000
824,장정숙,Female,1955-11-12,3,요양보호사 1급,파킨슨|척추염|관절염|뇌졸중,SEOUL_GANGBUK,False,16300
825,송기철,Male,1957-07-23,6,간호사|물리치료사|작업치료사,와상환자|재활|고혈압|골다공증,SEOUL_DOBONG,False,20800
826,박태영,Male,1989-05-29,11,간호조무사|요양보호사 1급|작업치료사,당뇨|중풍|와상환자|고혈압|치매|골다공증,SEOUL_DOBONG,True,22800
827,황영희,Female,1989-11-15,3,요양보호사 2급,당뇨|골다공증|재활|치매,SEOUL_GWANAK,True,17500
828,신수진,Female,1984-08-12,10,요양보호사 1급|간호조무사|사회복지사 2급,식사보조|척추염|암|와상환자|관절염|재활,SEOUL_DOBONG,False,23300
829,윤성민,Male,1952-06-24,15,간호사|재활치료사|간호조무사|사회복지사 2급|물리치료사,관절염|치매|재활|파킨슨|암|당뇨,SEOUL_DONGJAK,True,29500
830,유재호,Male,1986-06-13,12,요양보호사 1급|재활치료사|사회복지사 2급|간호조무사|물리치료사,골다공증|치매|척추염|와상환자|식사보조|고혈압,SEOUL_YANGCHEON,True,23800
831,오민정,Female,1965-07-04,12,물리치료사|사회복지사 2급|요양보호사 2급|간호조무사|요양보호사 1급,치매|인지장애|척추염|뇌졸중|암|호스피스,SEOUL_YONGSAN,False,23500
832,심철수,Male,1977-10-25,3,요양보호사 2급,재활|골다공증|당뇨,SEOUL_GANGDONG,False,17700
833,류정은,Female,1969-11-26,4,물리치료사|요양보호사 2급,당뇨|중풍|고혈압|골다공증,SEOUL_YANGCHEON,False,19600
834,신숙자,Female,1967-03-29,15,간호조무사|재활치료사|요양보호사 2급|요양보호사 1급|작업치료사,골다공증|암|당뇨|척추염|치매|식사보조,SEOUL_YEONGDEUNGPO,False,28300
835,배상철,Male,1979-04-19,15,간호조무사|작업치료사|사회복지사 2급|재활치료사,식사보조|재활|와상환자|인지장애|파킨슨|골다공증,SEOUL_SEONGDONG,True,29200
836,백정숙,Female,1964-01-11,6,간호조무사|간호사|요양보호사 1급,당뇨|와상환자|치매|식사보조|관절염,SEOUL_DOBONG,False,18500
837,임영희,Female,1986-01-30,9,작업치료사|재활치료사|물리치료사,암|재활|중풍|당뇨|호스피스,GYEONGGI_NAMYANGJU,True,24300
838,심보람,Female,1964-10-31,3,요양보호사 2급|간호사,당뇨|뇌졸중|암|호스피스,GYEONGGI_SUWON,False,16900
839,심정우,Male,1981-09-17,7,재활치료사|작업치료사,치매|식사보조|척추염|호스피스,SEOUL_SEOCHO,False,22200
840,황도윤,Male,1958-03-12,12,간호사|재활치료사|물리치료사|작업치료사|사회복지사 2급,골다공증|호스피스|와상환자|재활|치매|암,SEOUL_JUNGNANG,True,24400
841,권재호,Male,1973-02-06,8,물리치료사|요양보호사 2급|간호조무사|간호사,척추염|관절염|식사보조|중풍,SEOUL_GEUMCHEON,True,22300
842,조재호,Male,1962-01-19,12,간호사|재활치료사|요양보호사 2급|물리치료사,뇌졸중|관절염|척추염|치매|재활|호스피스,GYEONGGI_GWANGMYEONG,True,26900
843,허건우,Male,1956-07-05,11,요양보호사 2급|작업치료사|물리치료사,파킨슨|고혈압|척추염|인지장애|치매|식사보조,GYEONGGI_PYEONGTAEK,False,24400
844,박도윤,Male,1958-09-29,2,물리치료사,식사보조|중풍|골다공증,SEOUL_DONGDAEMUN,True,19000
845,허숙자,Female,1972-05-24,12,요양보호사 1급|요양보호사 2급|작업치료사|재활치료사,척추염|호스피스|고혈압|뇌졸중|치매|당뇨,SEOUL_GANGBUK,False,26400
846,김혜진,Female,1979-06-23,13,요양보호사 2급|요양보호사 1급|작업치료사|사회복지사 2급,암|척추염|인지장애|와상환자|호스피스|중풍,SEOUL_SONGPA,False,25100
847,송준호,Male,1971-01-01,6,요양보호사 1급|간호조무사,고혈압|골다공증|관절염|중풍,GYEONGGI_HANAM,False,19500
848,백도윤,Male,1954-01-17,2,재활치료사|간호사,당뇨|치매,SEOUL_GWANGJIN,False,16600
849,유건우,Male,1985-05-21,8,간호조무사|요양보호사 1급|간호사,고혈압|와상환자|호스피스|당뇨,GYEONGGI_PAJU,True,21800
850,서서연,Female,1955-04-19,9,재활치료사|사회복지사 2급|간호사,와상환자|인지장애|식사보조|골다공증|뇌졸중|파킨슨,SEOUL_SEODAEMUN,True,21900
851,황지훈,Male,1976-08-22,5,간호조무사|사회복지사 2급|재활치료사,뇌졸중|골다공증|재활,SEOUL_DONGDAEMUN,True,21400
852,정현정,Female,1973-05-03,4,작업치료사|사회복지사 2급,치매|척추염|재활,GYEONGGI_YONGIN,False,17300
853,조준호,Male,1977-04-06,3,사회복지사 2급|작업치료사,고혈압|암|치매|파킨슨,SEOUL_DONGDAEMUN,False,16600
854,심승현,Male,1980-09-14,10,물리치료사|작업치료사|사회복지사 2급,인지장애|뇌졸중|고혈압|골다공증|호스피스,GYEONGGI_PAJU,False,25400
855,문정숙,Female,1987-02-05,7,요양보호사 2급|요양보호사 1급,치매|재활|뇌졸중|파킨슨|인지장애,SEOUL_MAPO,False,22400
856,한보람,Female,1953-09-04,7,사회복지사 2급|요양보호사 1급,파킨슨|인지장애|호스피스|고혈압,SEOUL_GURO,True,21500
857,류지현,Female,1973-02-06,6,물리치료사|요양보호사 2급|작업치료사,호스피스|재활|관절염|파킨슨,SEOUL_GWANAK,True,20000
858,장은주,Female,1977-10-11,8,재활치료사|요양보호사 2급|간호조무사,중풍|호스피스|와상환자|인지장애,SEOUL_SONGPA,True,20000
859,안미영,Female,1950-05-16,9,물리치료사|요양보호사 2급|작업치료사|간호조무사,암|관절염|호스피스|중풍|당뇨|뇌졸중,SEOUL_NOWON,False,22400
860,백정호,Male,1984-11-19,5,물리치료사|재활치료사|간호사,관절염|암|뇌졸중,SEOUL_GANGNAM,False,18800
